date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:50:42	26039/26039	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/datatables/buttons.flash.min.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/datatables/buttons.flash.min.js	(from https://coderthemes.com/adminto/layouts/vertical/tables-datatable.html)
10:50:42	2212/2212	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/datatables/buttons.print.min.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/datatables/buttons.print.min.js	(from https://coderthemes.com/adminto/layouts/vertical/tables-datatable.html)
10:50:42	10535/10535	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/datatables/dataTables.keyTable.min.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/datatables/dataTables.keyTable.min.js	(from https://coderthemes.com/adminto/layouts/vertical/tables-datatable.html)
10:50:42	12062/12062	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/datatables/dataTables.select.min.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/datatables/dataTables.select.min.js	(from https://coderthemes.com/adminto/layouts/vertical/tables-datatable.html)
10:50:44	366/366	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/js/pages/datatables.init.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/js/pages/datatables.init.js	(from https://coderthemes.com/adminto/layouts/vertical/tables-datatable.html)
10:50:44	14999/14999	---MCZ	200	added ('OK')	text/css	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/rwd-table/rwd-table.min.css	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/rwd-table/rwd-table.min.css	(from https://coderthemes.com/adminto/layouts/vertical/tables-responsive.html)
10:50:44	11551/11551	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/rwd-table/rwd-table.min.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/rwd-table/rwd-table.min.js	(from https://coderthemes.com/adminto/layouts/vertical/tables-responsive.html)
10:50:45	260/260	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/js/pages/responsive-table.init.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/js/pages/responsive-table.init.js	(from https://coderthemes.com/adminto/layouts/vertical/tables-responsive.html)
10:50:45	9484/9484	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/jquery-tabledit/jquery.tabledit.min.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/jquery-tabledit/jquery.tabledit.min.js	(from https://coderthemes.com/adminto/layouts/vertical/tables-editable.html)
10:50:45	718/718	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/js/pages/tabledit.init.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/js/pages/tabledit.init.js	(from https://coderthemes.com/adminto/layouts/vertical/tables-editable.html)
10:50:46	14577/14577	---MCZ	200	added ('OK')	text/css	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/tablesaw/tablesaw.css	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/tablesaw/tablesaw.css	(from https://coderthemes.com/adminto/layouts/vertical/tables-tablesaw.html)
10:50:46	94992/94992	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/tablesaw/tablesaw.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/tablesaw/tablesaw.js	(from https://coderthemes.com/adminto/layouts/vertical/tables-tablesaw.html)
10:50:46	55/55	---M--	200	added ('OK')	application/x-javascript	etag:%225ebd3c58-37%22	https://coderthemes.com/adminto/layouts/vertical/assets/js/pages/tablesaw.init.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/js/pages/tablesaw.init.js	(from https://coderthemes.com/adminto/layouts/vertical/tables-tablesaw.html)
10:50:46	11768/11768	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/flot-charts/jquery.flot.time.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/flot-charts/jquery.flot.time.js	(from https://coderthemes.com/adminto/layouts/vertical/charts-flot.html)
10:50:47	122971/122971	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/flot-charts/jquery.flot.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/flot-charts/jquery.flot.js	(from https://coderthemes.com/adminto/layouts/vertical/charts-flot.html)
10:50:47	8866/8866	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/flot-charts/jquery.flot.tooltip.min.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/flot-charts/jquery.flot.tooltip.min.js	(from https://coderthemes.com/adminto/layouts/vertical/charts-flot.html)
10:50:47	3314/3314	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/flot-charts/jquery.flot.resize.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/flot-charts/jquery.flot.resize.js	(from https://coderthemes.com/adminto/layouts/vertical/charts-flot.html)
10:50:47	23809/23809	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/flot-charts/jquery.flot.pie.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/flot-charts/jquery.flot.pie.js	(from https://coderthemes.com/adminto/layouts/vertical/charts-flot.html)
10:50:48	13141/13141	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/flot-charts/jquery.flot.selection.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/flot-charts/jquery.flot.selection.js	(from https://coderthemes.com/adminto/layouts/vertical/charts-flot.html)
10:50:48	7090/7090	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/flot-charts/jquery.flot.stack.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/flot-charts/jquery.flot.stack.js	(from https://coderthemes.com/adminto/layouts/vertical/charts-flot.html)
10:50:48	6919/6919	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/flot-charts/jquery.flot.orderBars.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/flot-charts/jquery.flot.orderBars.js	(from https://coderthemes.com/adminto/layouts/vertical/charts-flot.html)
10:50:48	5419/5419	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/flot-charts/jquery.flot.crosshair.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/flot-charts/jquery.flot.crosshair.js	(from https://coderthemes.com/adminto/layouts/vertical/charts-flot.html)
10:50:49	6344/6344	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/js/pages/flot.init.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/js/pages/flot.init.js	(from https://coderthemes.com/adminto/layouts/vertical/charts-flot.html)
10:50:49	3281/3281	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/js/pages/morris.init.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/js/pages/morris.init.js	(from https://coderthemes.com/adminto/layouts/vertical/charts-morris.html)
10:50:49	11512/11512	---MCZ	200	added ('OK')	text/css	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/chartist/chartist.min.css	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/chartist/chartist.min.css	(from https://coderthemes.com/adminto/layouts/vertical/charts-chartist.html)
10:50:50	40352/40352	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/chartist/chartist.min.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/chartist/chartist.min.js	(from https://coderthemes.com/adminto/layouts/vertical/charts-chartist.html)
10:50:50	3032/3032	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/chartist/chartist-plugin-tooltip.min.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/chartist/chartist-plugin-tooltip.min.js	(from https://coderthemes.com/adminto/layouts/vertical/charts-chartist.html)
10:50:50	9912/9912	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/js/pages/chartist.init.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/js/pages/chartist.init.js	(from https://coderthemes.com/adminto/layouts/vertical/charts-chartist.html)
10:50:51	926228/926228	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/pdfmake/vfs_fonts.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/pdfmake/vfs_fonts.js	(from https://coderthemes.com/adminto/layouts/vertical/tables-datatable.html)
10:50:52	3347/3347	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/js/pages/chartjs.init.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/js/pages/chartjs.init.js	(from https://coderthemes.com/adminto/layouts/vertical/charts-chartjs.html)
10:50:52	226227/226227	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/chart-js/Chart.bundle.min.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/chart-js/Chart.bundle.min.js	(from https://coderthemes.com/adminto/layouts/vertical/charts-chartjs.html)
10:50:52	1178225/1178225	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/pdfmake/pdfmake.min.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/pdfmake/pdfmake.min.js	(from https://coderthemes.com/adminto/layouts/vertical/tables-datatable.html)
10:50:52	62673/62673	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/jquery-sparkline/jquery.sparkline.min.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/jquery-sparkline/jquery.sparkline.min.js	(from https://coderthemes.com/adminto/layouts/vertical/charts-other.html)
10:50:53	2335/2335	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/js/pages/charts-other.init.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/js/pages/charts-other.init.js	(from https://coderthemes.com/adminto/layouts/vertical/charts-other.html)
10:50:53	3715/3715	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/peity/jquery.peity.min.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/peity/jquery.peity.min.js	(from https://coderthemes.com/adminto/layouts/vertical/charts-other.html)
10:50:53	2585/2585	---M--	200	added ('OK')	image/png	etag:%225ebd3c58-a19%22	https://coderthemes.com/adminto/layouts/vertical/assets/images/mail_confirm.png	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/images/mail_confirm.png	(from https://coderthemes.com/adminto/layouts/vertical/pages-confirm-mail.html)
10:50:53	5418/5418	---M--	200	added ('OK')	image/jpeg	etag:%225ebd3c58-152a%22	https://coderthemes.com/adminto/layouts/vertical/assets/images/users/user-8.jpg	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/images/users/user-8.jpg	(from https://coderthemes.com/adminto/layouts/vertical/extras-projects.html)
10:50:54	2396/2396	---M--	200	added ('OK')	image/jpeg	etag:%225ebd3c58-95c%22	https://coderthemes.com/adminto/layouts/vertical/assets/images/users/user-11.jpg	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/images/users/user-11.jpg	(from https://coderthemes.com/adminto/layouts/vertical/extras-projects.html)
10:50:54	11742/11742	---MCZ	200	added ('OK')	text/css	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/hopscotch/hopscotch.min.css	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/hopscotch/hopscotch.min.css	(from https://coderthemes.com/adminto/layouts/vertical/extras-tour.html)
10:50:54	22362/22362	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/hopscotch/hopscotch.min.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/hopscotch/hopscotch.min.js	(from https://coderthemes.com/adminto/layouts/vertical/extras-tour.html)
10:50:55	647/647	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/js/pages/tour.init.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/js/pages/tour.init.js	(from https://coderthemes.com/adminto/layouts/vertical/extras-tour.html)
10:50:55	496/496	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/js/pages/kanban.init.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/js/pages/kanban.init.js	(from https://coderthemes.com/adminto/layouts/vertical/extras-taskboard.html)
10:50:56	89232/89232	---M--	200	added ('OK')	image/jpeg	etag:%225ebd3c58-15c90%22	https://coderthemes.com/adminto/layouts/vertical/assets/images/attached-files/img-2.jpg	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/images/attached-files/img-2.jpg	(from https://coderthemes.com/adminto/layouts/vertical/extras-taskdetail.html)
10:50:56	72438/72438	---M--	200	added ('OK')	image/jpeg	etag:%225ebd3c58-11af6%22	https://coderthemes.com/adminto/layouts/vertical/assets/images/attached-files/img-1.jpg	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/images/attached-files/img-1.jpg	(from https://coderthemes.com/adminto/layouts/vertical/extras-taskdetail.html)
10:50:57	19565/19565	---M--	200	added ('OK')	image/jpeg	etag:%225ebd3c58-4c6d%22	https://coderthemes.com/adminto/layouts/vertical/assets/images/small/img-1.jpg	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/images/small/img-1.jpg	(from https://coderthemes.com/adminto/layouts/vertical/extras-profile.html)
10:50:57	29618/29618	---M--	200	added ('OK')	image/jpeg	etag:%225ebd3c58-73b2%22	https://coderthemes.com/adminto/layouts/vertical/assets/images/small/img-2.jpg	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/images/small/img-2.jpg	(from https://coderthemes.com/adminto/layouts/vertical/extras-profile.html)
10:50:57	19776/19776	---M--	200	added ('OK')	image/jpeg	etag:%225ebd3c58-4d40%22	https://coderthemes.com/adminto/layouts/vertical/assets/images/small/img-3.jpg	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/images/small/img-3.jpg	(from https://coderthemes.com/adminto/layouts/vertical/extras-profile.html)
10:50:57	79827/79827	---M--	200	added ('OK')	image/jpeg	etag:%225ebd3c58-137d3%22	https://coderthemes.com/adminto/layouts/vertical/assets/images/attached-files/img-3.jpg	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/images/attached-files/img-3.jpg	(from https://coderthemes.com/adminto/layouts/vertical/extras-taskdetail.html)
10:50:58	692/692	---MCZ	200	added ('OK')	text/css	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/jquery-vectormap/jquery-jvectormap-1.2.2.css	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/jquery-vectormap/jquery-jvectormap-1.2.2.css	(from https://coderthemes.com/adminto/layouts/vertical/extras-maps.html)
10:50:58	31936/31936	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/gmaps/gmaps.min.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/gmaps/gmaps.min.js	(from https://coderthemes.com/adminto/layouts/vertical/extras-maps.html)
10:50:58	2222/2222	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/js/pages/google-maps.init.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/js/pages/google-maps.init.js	(from https://coderthemes.com/adminto/layouts/vertical/extras-maps.html)
10:50:58	33323/33323	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/jquery-vectormap/jquery-jvectormap-1.2.2.min.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/jquery-vectormap/jquery-jvectormap-1.2.2.min.js	(from https://coderthemes.com/adminto/layouts/vertical/extras-maps.html)
10:50:58	172349/172349	---M--	200	added ('OK')	image/jpeg	etag:%225ebd3c58-2a13d%22	https://coderthemes.com/adminto/layouts/vertical/assets/images/profile.jpg	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/images/profile.jpg	(from https://coderthemes.com/adminto/layouts/vertical/extras-profile.html)
10:50:59	144313/144313	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/jquery-vectormap/jquery-jvectormap-world-mill-en.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/jquery-vectormap/jquery-jvectormap-world-mill-en.js	(from https://coderthemes.com/adminto/layouts/vertical/extras-maps.html)
10:50:59	33856/33856	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/jquery-vectormap/jquery-jvectormap-au-mill-en.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/jquery-vectormap/jquery-jvectormap-au-mill-en.js	(from https://coderthemes.com/adminto/layouts/vertical/extras-maps.html)
10:51:00	130780/130780	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/jquery-vectormap/jquery-jvectormap-us-merc-en.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/jquery-vectormap/jquery-jvectormap-us-merc-en.js	(from https://coderthemes.com/adminto/layouts/vertical/extras-maps.html)
10:51:00	62840/62840	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/jquery-vectormap/jquery-jvectormap-uk-mill-en.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/jquery-vectormap/jquery-jvectormap-uk-mill-en.js	(from https://coderthemes.com/adminto/layouts/vertical/extras-maps.html)
10:51:00	2138/2138	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/js/pages/jvectormap.init.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/js/pages/jvectormap.init.js	(from https://coderthemes.com/adminto/layouts/vertical/extras-maps.html)
10:51:01	125547/125547	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/jquery-vectormap/jquery-jvectormap-ca-lcc-en.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/jquery-vectormap/jquery-jvectormap-ca-lcc-en.js	(from https://coderthemes.com/adminto/layouts/vertical/extras-maps.html)
10:51:01	6951/6951	---MCZ	200	added ('OK')	text/css	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/magnific-popup/magnific-popup.css	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/magnific-popup/magnific-popup.css	(from https://coderthemes.com/adminto/layouts/vertical/extras-gallery.html)
10:51:01	35445/35445	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/isotope/isotope.pkgd.min.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/isotope/isotope.pkgd.min.js	(from https://coderthemes.com/adminto/layouts/vertical/extras-gallery.html)
10:51:01	20216/20216	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/magnific-popup/jquery.magnific-popup.min.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/magnific-popup/jquery.magnific-popup.min.js	(from https://coderthemes.com/adminto/layouts/vertical/extras-gallery.html)
10:51:02	573/573	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/js/pages/gallery.init.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/js/pages/gallery.init.js	(from https://coderthemes.com/adminto/layouts/vertical/extras-gallery.html)
10:51:02	9069/9069	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/email-templates-action.html	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/email-templates-action.html	(from https://coderthemes.com/adminto/layouts/vertical/extras-email-templates.html)
10:51:02	7103/7103	---M--	200	added ('OK')	image/png	etag:%225ebd3c58-1bbf%22	https://coderthemes.com/adminto/layouts/vertical/assets/images/email/1.png	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/images/email/1.png	(from https://coderthemes.com/adminto/layouts/vertical/extras-email-templates.html)
10:51:02	9863/9863	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/email-templates-alert.html	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/email-templates-alert.html	(from https://coderthemes.com/adminto/layouts/vertical/extras-email-templates.html)
10:51:02	7934/7934	---M--	200	added ('OK')	image/png	etag:%225ebd3c58-1efe%22	https://coderthemes.com/adminto/layouts/vertical/assets/images/email/2.png	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/images/email/2.png	(from https://coderthemes.com/adminto/layouts/vertical/extras-email-templates.html)
10:51:03	17121/17121	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/email-templates-billing.html	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/email-templates-billing.html	(from https://coderthemes.com/adminto/layouts/vertical/extras-email-templates.html)
10:51:03	9056/9056	---M--	200	added ('OK')	image/png	etag:%225ebd3c58-2360%22	https://coderthemes.com/adminto/layouts/vertical/assets/images/email/3.png	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/images/email/3.png	(from https://coderthemes.com/adminto/layouts/vertical/extras-email-templates.html)
10:51:04	5339/5339	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/jquery-countdown/jquery.countdown.min.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/jquery-countdown/jquery.countdown.min.js	(from https://coderthemes.com/adminto/layouts/vertical/extras-comingsoon.html)
10:51:05	350/350	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/js/pages/countdown.init.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/js/pages/countdown.init.js	(from https://coderthemes.com/adminto/layouts/vertical/extras-comingsoon.html)
10:51:06	177/177	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Jun%202021%2002:16:13%20GMT	https://coderthemes.com/adminto/layouts/vertical/isDSTShifted%20is%20deprecated.%20See%20http://momentjs.com/guides/	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/isDSTShifted%20is%20deprecated.%20See%20http_/momentjs.com/guides/index.html	(from https://coderthemes.com/adminto/layouts/vertical/assets/libs/moment/moment.js)
